SHALLOW,MUDFLAT,BKWATER,CONN_BW,CONN_TR,N_STRUC,SHAL_LZ,DIST_RZ,X_NUTRI,ALGAE,SEDIMEN,SHOREER,NOCOVES,SHOREHO,SUBSTHO,X_MACRO,N_MACRO,NN_PLNT,NN_ANIM,N_SHADE,N_ALLOC,WS_AGRI,WS_ANIM,WS_LOGS,N_NUTRI,IN_TURB,OR_TURB,VAR_TUR,VAR_DO2,O_STRAT,HI_TEMP,LO_TEMP,T_STRAT,DESTRAT,THERMAL,CONTAMN,POLLNPS,LOWRETE,LOWSTOR,WL_SEAS,WL_LONG,WLSHORT,WL_FAST,DIST_UP,DIST_AD,Latitude,Longitude,Elevation,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,CLUSID,WSA9
3,1,1,1,1,3,3,2,3,3,3,3,3,3,3,3,1,3,4,1,1,3,2,1,0,4,3,1,2,3,3,0,2,1,1,2,3,1,1,1,0,0,1,3,3,42.39111,-74.45,326.4992546,7.217499733,11.14566708,29.87153435,956.1218872,26.00399971,-11.30799961,37.31200027,16.62733269,-3.884666681,18.68799973,-4.881999969,997,101,59,15.14965343,290,199,279,200,NAP2,NAP
4,3,0,0,0,3,4,3,2,2,3,3,1,3,3,1,1,0,0,3,0,2,4,0,1,3,1,1,1,1,1,1,1,1,1,3,4,1,4,1,4,1,1,1,0,44.5072,-73.9162,431.0501661,5.083499908,11.21033382,28.03424263,1038.774902,24.88800049,-15.10000038,39.98799896,16.47266769,-7.058666706,17.4533329,-8.163332939,1005,115,54,21.04812813,316,184,314,194,XER3,NAP
1,1,1,1,2,4,2,3,2,1,4,4,4,3,3,0,2,0,5,3,1,4,1,1,1,4,1,3,1,1,1,1,1,1,1,3,4,1,1,4,1,4,2,4,4,42.07417,-74.96611,380.2155409,7.037833214,11.57166672,31.05653954,944.1482544,25.97200012,-11.28800011,37.26000214,16.18133354,-4.015999794,18.33799934,-4.866000175,1106,111,66,14.92075062,322,221,316,225,TPL1,NAP
0,0,0,0,1,3,0,1,1,1,1,2,2,1,1,0,4,3,2,0,0,1,1,2,4,1,1,1,2,2,0,3,2,2,0,1,1,1,1,3,2,3,3,2,2,43.5445,-75.9195,275.2525811,6.491499901,9.791000366,26.14838219,1002.25415,24.9640007,-12.47999954,37.44400024,2.193333387,-0.893333256,18.38466644,-6.289333344,1274,135,86,14.06083679,372,271,307,318,SAP1,NAP
2,1,0,0,0,0,2,0,2,1,1,1,1,1,1,2,0,3,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,2,2,0,0,0,0,0,0,2,3,42.38,-78.18333,448.3056872,7.03249979,11.93500042,31.90152931,948.0539551,26.26399994,-11.14799976,37.41199875,18.39999962,-4.086666584,18.39999962,-4.928666592,971,113,52,21.69719505,297,171,297,182,SAP4,NAP
1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,0,2,0,0,2,0,1,1,1,3,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,42.7775,-77.61667,276.8902636,7.926499844,10.95100021,29.83598518,948.9794312,26.72399902,-9.979999542,36.70399857,18.56733322,-3.261999846,19.37000084,-3.960666656,876,96,42,24.31067085,268,146,267,147,CPL1,NAP
4,0,0,0,0,0,0,0,3,0,2,3,1,0,0,0,1,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,3,1,1,0,0,5,5,2,1,41.4796,-74.7559,247.8898174,8.277166367,11.6050005,31.39541245,930.0756836,26.9279995,-10.03600025,36.9640007,17.298666,-2.552666664,19.44600105,-3.460000038,1169,114,77,11.16821766,329,251,318,253,SAP1,NAP
0,0,0,0,0,0,0,2,2,0,2,3,1,2,2,3,0,4,0,0,0,2,0,1,0,1,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,2,2,42.06361,-75.375,340.9210415,7.260166645,11.53766632,30.93871689,947.8635864,26.10000038,-11.19199944,37.29199982,16.25066757,-4.028666496,18.56733322,-4.629333019,1096,106,67,13.42685032,309,222,307,225,SAP1,NAP
1,2,1,1,1,3,1,5,4,4,3,1,1,4,4,1,3,0,1,1,1,4,4,0,1,1,1,1,2,2,1,1,2,1,1,1,4,1,1,1,0,0,0,3,3,42.5036,-74.985,362.1021712,7.097000122,11.89733315,31.49108887,956.2356567,26.29199982,-11.48799992,37.77999878,16.48600006,-4.044666767,18.50799942,-5.085333347,1032,104,58,15.52207851,301,205,295,205,TPL1,NAP
2,3,4,4,3,3,2,1,5,3,3,3,3,4,3,1,4,3,4,4,4,2,3,1,0,1,1,1,5,4,5,0,4,2,5,4,4,0,4,3,4,1,1,3,3,42.4538,-74.4555,268.2211288,6.964000225,11.03200054,29.64316559,956.2611084,25.61599922,-11.60000038,37.2159996,16.36533356,-4.161333561,18.39733315,-5.162000179,1007,101,59,15.03456211,293,201,283,202,CPL4,NAP
0,0,0,0,1,1,0,0,0,0,3,2,2,1,1,2,1,1,0,0,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,2,1,42.3412,-75.9701,302.7576792,7.818166733,10.70233345,29.23495674,954.0333862,26.5720005,-10.03600025,36.60800171,17.18466759,-3.28733325,19.31866646,-4.221333504,997,100,61,13.836586,282,202,275,205,SAP1,NAP
1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,1,3,1,1,2,2,1,1,2,1,1,1,2,1,1,3,1,1,1,2,1,1,1,1,1,1,2,1,40.60333,-82.32667,380.3002405,9.38983345,11.46633339,31.21279716,936.2246094,27.98800087,-8.748000145,36.73600006,18.37266731,-2.609999895,20.52733421,-2.609999895,1010,105,56,20.87747574,315,188,306,188,NAP1,NAP
4,4,4,3,3,5,5,2,3,2,5,3,4,2,4,1,4,2,1,4,1,3,3,2,1,4,3,4,3,3,2,0,0,1,0,1,1,4,4,4,1,3,4,5,2,40.15667,-81.84667,231.9308645,10.54883385,11.60966682,32.26341248,909.1383057,28.66800117,-7.315999985,35.98400116,19.39066696,-1.101333261,21.41399956,-1.101333261,1014,112,59,20.65005875,320,194,314,194,SAP3,SAP
2,2,2,2,2,3,3,1,2,1,3,2,2,2,2,1,3,1,3,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,40.63667,-81.55667,292.8827489,9.86700058,11.3380003,31.3377552,928.5426025,28.23200035,-7.947999954,36.18000031,20.97999954,-2.011333227,20.97999954,-2.011333227,961,110,55,21.11695671,301,182,301,182,TPL1,SAP
1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40.52667,-81.285,287.2107011,10.13700008,11.53333282,32.14776993,909.8243408,28.31999969,-7.555999756,35.87599945,18.9746666,-1.495333314,21.01866722,-1.495333314,973,105,55,19.71578217,300,188,292,188,SAP1,SAP
2,2,2,2,2,3,3,1,2,1,3,2,2,2,2,1,3,1,3,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,39.62167,-83.215,244.9390922,11.0466671,11.50933361,32.03443909,928.888916,28.9279995,-7,35.9280014,20.14333344,-0.876000047,22.0720005,-0.876000047,982,112,58,20.30462837,304,189,288,189,TPL1,TPL
1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,40.35833,-81.22667,271.439686,10.33733368,11.51200008,32.37345123,900.6245117,28.33200073,-7.228000164,35.56000137,19.08666611,-1.187333345,21.11066628,-1.187333345,969,104,56,19.4472332,300,189,293,189,SAP1,SAP
1,1,2,2,2,3,3,1,1,1,3,2,2,3,2,3,0,1,0,3,2,1,1,1,3,2,1,1,2,3,1,0,3,1,0,1,1,1,1,2,0,0,1,2,2,40.19,-81.21333,278.1939332,10.41816711,11.60299969,32.7176857,900.5303955,28.36800003,-7.095999718,35.4640007,19.17466736,-1.099999905,21.19866753,-1.099999905,949,103,56,19.38472176,295,186,290,186,SAP4,SAP
1,1,1,1,1,4,1,1,2,1,1,1,1,2,2,1,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,1,1,1,2,1,1,1,1,1,1,1,1,40.27,-81.27667,273.00001,10.38383293,11.59033298,32.56077576,901.2294922,28.43199921,-7.164000034,35.59600067,19.16200066,-1.125333309,21.1906662,-1.125333309,955,104,56,19.58158493,297,187,292,187,SAP1,SAP
3,2,3,3,2,4,2,3,2,1,4,3,4,4,3,1,2,1,1,4,2,3,4,2,2,2,1,1,2,3,1,0,4,2,0,2,3,2,1,3,1,1,3,4,2,39.92667,-81.445,247.7432866,10.88333321,11.87800026,33.24563217,898.062561,28.88399887,-6.84400034,35.72800064,19.6186657,-0.576666713,21.64333344,-0.576666713,948,104,57,19.61996841,295,184,291,184,SAP3,SAP
1,1,1,1,1,3,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40.46833,-81.195,285.5922963,10.10566616,11.45266628,32.05874634,905.3696289,28.15999985,-7.56400013,35.72399902,18.89800072,-1.467333317,20.93333244,-1.467333317,981,104,55,19.58859825,303,190,293,190,SAP1,SAP
3,3,2,2,2,2,3,5,5,2,5,5,3,4,3,0,4,0,2,0,1,5,3,0,0,4,4,1,2,3,2,0,2,1,1,4,5,4,0,3,1,5,5,2,2,40.36,-83.07,279.875788,10.1991663,11.47633362,30.86363411,954.1686401,28.87999916,-8.303999901,37.18399811,19.39866638,-0.741333365,21.5340004,-2.065999985,950,103,49,22.80225945,307,175,295,176,TPL2,TPL
1,0,1,2,2,4,3,1,1,2,3,2,3,2,1,3,1,3,1,1,1,1,1,2,4,2,2,2,2,3,1,1,3,2,0,1,1,2,1,1,1,1,1,2,1,39.54167,-82.05833,213.4537621,10.93700027,12.35666656,34.2517662,895.1115112,29.05200005,-7.024000168,36.07600021,19.58399963,-0.554666698,21.61933327,-0.554666698,1026,110,64,19.37298393,319,206,308,206,SAP4,SAP
4,1,1,1,2,2,5,1,3,1,5,2,4,1,5,1,4,1,1,1,1,4,2,2,1,5,5,3,2,2,1,1,1,1,1,1,2,1,3,1,1,1,1,4,2,40.74,-82.36,305.2274271,9.484499931,11.36033344,30.89061737,942.0725098,28.18000031,-8.595999718,36.77600098,18.53800011,-2.568666697,20.71066666,-2.568666697,990,103,53,21.37161064,308,182,300,182,NAP2,NAP
1,1,1,1,1,3,1,2,1,2,1,4,1,2,2,1,3,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,41.155,-81.08,300.0270534,9.493666649,11.34866714,31.18450928,925.3493042,27.94000053,-8.451999664,36.39199829,18.44733429,-1.164666653,20.56999969,-2.297999859,993,102,53,18.25893402,296,192,290,193,NAP1,NAP
1,1,1,1,1,3,2,1,4,1,1,3,1,3,3,3,1,1,1,2,1,4,2,1,1,1,1,3,1,1,2,1,1,1,1,1,4,1,1,1,1,1,1,1,1,41.3,-80.75833,275.8591791,9.449999809,11.52733326,31.44046783,928.6893311,28.13999939,-8.524000168,36.66400146,18.38533401,-1.292666674,20.548666,-2.383333445,991,104,48,21.03691101,300,180,299,182,NAP2,NAP
1,2,1,1,1,2,1,3,1,1,1,2,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,1,2,1,1,41.04667,-81,303.3411138,9.496666908,11.63133335,31.76918411,922.9754639,28.11199951,-8.5,36.61199951,18.44533348,-1.08799994,20.5466671,-2.269333363,981,104,52,19.29496574,299,189,290,189,NAP1,NAP
2,0,1,1,2,4,3,1,1,1,3,2,3,2,3,3,0,2,1,3,1,2,1,1,3,2,1,1,1,3,2,1,3,1,0,0,1,1,1,0,0,0,0,3,2,39.17,-82.52,217.1813366,11.31633282,12.61933327,34.63804626,896.0949097,29.50799942,-6.924000263,36.43199921,19.92066574,-0.138666824,22.02799988,-0.138666824,1034,111,63,18.88786125,309,207,300,207,SAP4,SAP
2,1,1,1,3,3,1,2,1,1,3,2,3,2,3,3,1,3,1,3,1,3,3,1,2,1,1,1,1,3,1,1,3,1,0,0,1,1,0,0,0,0,0,3,1,39.53,-82.44,264.0137022,10.99749947,12.30166626,33.71797943,907.5741577,29.27199936,-7.211999893,36.48400116,19.75933266,-0.645999968,21.8220005,-0.645999968,1018,113,61,19.92591095,312,199,298,199,SAP4,SAP
1,2,1,1,1,2,1,3,1,1,1,2,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,1,2,1,1,41.12,-80.97,290.8388307,9.580833435,11.60833359,31.77927399,921.9336548,28.16400146,-8.363999367,36.52799988,18.51333237,-0.98999995,20.61800003,-2.184000015,982,103,51,19.39689445,298,188,291,188,NAP1,NAP
0,0,1,1,2,3,1,0,2,1,2,2,2,2,2,1,1,2,1,1,1,3,1,1,2,1,1,1,1,3,1,1,3,1,0,1,1,1,1,2,1,1,1,3,3,40.1,-81.55,299.3565498,10.59616661,11.78833294,32.86954498,905.5987549,28.71199989,-7.15199995,35.86399841,19.42533302,-0.98999995,21.43466568,-0.98999995,972,107,58,19.85562515,304,189,299,189,SAP4,SAP
3,3,3,3,4,4,4,4,2,1,3,2,3,2,3,1,3,1,1,3,0,3,2,2,2,3,2,3,3,2,1,1,3,1,0,0,2,3,2,1,1,1,2,3,2,39.1,-83,169.4559665,11.64783287,12.7923336,34.80338669,913.0875854,29.92399979,-6.832000256,36.75600052,20.49733353,-0.048000019,22.53933334,-0.048000019,1006,106,63,19.33563805,303,205,302,205,SAP3,SAP
1,1,3,3,0,2,1,4,2,2,0,1,0,3,1,1,1,1,1,4,2,2,1,1,1,1,1,1,1,4,1,1,3,1,0,1,2,1,1,1,1,1,1,2,2,40.73,-84.04,276.9875159,10.03433323,10.75599957,28.8055706,980.7496338,28.87599945,-8.463999748,37.34000015,19.63733292,-2.500666618,21.76000023,-2.500666618,901,95,47,22.23794746,284,166,270,166,TPL3,TPL
0,0,5,5,0,4,0,4,2,2,1,1,0,0,1,1,2,1,1,5,3,3,1,1,1,1,1,1,1,3,1,1,3,1,0,1,2,1,1,1,1,1,1,1,1,40.73,-84.23,258.6239921,10.12949944,10.9003334,29.24536705,981.3725586,28.91199875,-8.359999657,37.27199936,19.78266525,-2.42933321,21.82733345,-2.42933321,894,95,46,22.39582253,281,163,266,163,TPL3,TPL
1,1,3,3,1,2,1,2,2,1,2,2,1,2,1,1,2,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40.79,-80.87,356.5849308,9.563333511,11.92266655,32.8086586,915.7504272,28.06800079,-8.272000313,36.34000015,18.49066734,-2.118000031,20.54266739,-2.118000031,985,106,57,18.86015892,309,197,291,197,NAP1,NAP
3,0,2,1,1,1,1,4,3,3,4,3,2,1,2,0,4,0,0,1,1,4,2,1,0,3,4,3,1,3,1,1,3,2,0,1,3,0,0,0,0,0,0,1,1,40.49,-82.52,348.6071157,9.608499527,11.85566616,31.75738335,948.8498535,28.39999962,-8.93200016,37.33200073,18.77799988,-2.575999975,20.87466621,-2.575999975,1011,107,57,20.70835114,316,191,305,191,NAP2,NAP
3,3,1,1,2,2,3,1,2,4,3,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,1,1,1,1,3,1,2,2,1,1,1,1,1,1,41.01,-81.37,349.00001,9.477499962,10.79566669,29.8255806,937.5379028,27.73999977,-8.455999374,36.19599915,18.6186676,-2.484666586,20.69199944,-2.484666586,972,102,56,17.54957771,288,193,283,193,NAP1,NAP
3,3,1,1,2,2,3,1,2,4,3,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,1,1,1,1,3,1,2,2,1,1,1,1,1,1,41.05,-81.38,351.8338144,9.618333817,10.74933338,29.69757271,939.0853882,27.8920002,-8.303999901,36.19599915,18.77733421,-2.349999905,20.85733414,-2.349999905,976,101,56,17.35017586,288,194,283,194,NAP1,NAP
2,2,1,1,1,3,2,1,1,3,1,1,1,2,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,3,4,3,2,1,1,41.5,-81.09,380.7177343,8.783333778,10.74333382,29.85586166,933.2154541,26.97200012,-9.012000084,35.98400116,19.9173336,-2.077333212,19.9173336,-3.080666542,1080,105,59,16.11645889,303,206,303,216,NAP1,NAP
1,0,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,1,4,1,1,2,2,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,40.69,-82.6,361.8354942,9.283499718,11.0963335,30.12034035,951.4885864,27.89599991,-8.944000244,36.84000015,18.43600082,-2.898000002,20.60333252,-2.898000002,1002,107,53,22.29756737,315,183,304,183,NAP1,NAP
0,0,5,5,0,5,0,5,1,1,0,0,0,5,0,1,4,1,3,5,5,3,1,1,4,1,1,2,1,2,1,1,2,1,0,1,1,1,0,1,1,0,0,1,0,41.01,-83.57,247.8517574,9.803833008,10.76966667,28.87000465,986.0668335,28.70400047,-8.600000381,37.30400085,19.43199921,-1.504000068,21.55200005,-2.790666819,903,100,47,23.48786163,293,166,286,168,TPL3,TPL
0,1,2,2,0,2,1,2,1,1,3,2,3,1,2,0,3,1,3,0,0,2,1,0,1,1,1,1,0,1,0,0,4,0,0,1,3,0,0,3,2,1,1,0,0,40.17667,-82.95667,252.2986055,10.35400009,11.4119997,30.88999557,948.0032959,28.95199966,-7.992000103,36.94400024,19.46266556,-1.780000091,21.65399933,-1.780000091,968,108,52,22.46550179,313,182,303,182,TPL3,TPL
1,0,0,0,0,3,1,2,1,1,1,1,1,1,1,0,4,1,2,1,1,1,2,0,3,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1,1,36.35167,-96.09167,206.1137984,15.19633293,12.83600044,33.77539063,910.1387939,33.76800156,-4.236000061,38.00400162,19.69000053,3.608666897,26.17533302,3.608666897,986,128,36,34.15504456,327,135,262,135,SPL1,SPL
1,1,1,1,1,1,1,4,3,1,2,4,2,3,3,0,4,0,3,2,1,2,4,0,1,2,2,1,1,3,2,1,3,1,1,3,3,2,3,5,2,2,2,4,2,36.2342,-95.1824,187.6801201,15.28966618,12.61800003,34.05852127,890.1513062,33.33599854,-3.712000132,37.04800034,19.74533272,3.928000212,26.00533295,3.928000212,1095,126,47,29.43434715,352,167,283,167,SAP3,SAP
1,2,3,2,3,3,1,3,4,3,2,1,2,2,2,1,3,2,3,3,3,2,1,1,2,1,3,2,1,3,1,1,3,2,0,1,1,1,1,3,3,3,1,1,3,34.7267,-98.5033,404.0366815,16.0011673,13.375,35.24560165,891.6115112,34.80799866,-3.139999866,37.94799805,20.43266678,4.778666496,26.83600044,4.778666496,784,126,30,43.76031876,292,101,212,101,SPL3,SPL
3,4,3,3,4,4,3,2,2,1,3,4,3,3,2,1,4,1,3,2,3,4,2,1,2,5,1,2,1,1,1,1,1,1,0,2,4,3,4,3,4,2,1,2,1,34.795,-98.3722,381.4401055,15.95433331,13.39533329,35.09939575,900.8012695,34.74399948,-3.420000076,38.16400146,20.4386673,4.579333305,26.8579998,4.579333305,778,126,29,44.5446701,292,99,210,99,SPL3,SPL
1,2,3,2,3,3,1,3,4,3,2,1,2,2,2,1,3,2,3,3,3,2,1,1,2,1,3,2,1,3,1,1,3,2,0,1,1,1,1,3,3,3,1,1,3,34.72778,-98.51334,423.8658264,16.0011673,13.375,35.24560165,891.6115112,34.80799866,-3.139999866,37.94799805,20.43266678,4.778666496,26.83600044,4.778666496,784,126,30,43.76031876,292,101,212,101,SPL3,SPL
4,3,2,1,1,3,4,3,3,1,4,2,3,3,2,4,1,0,0,1,1,2,3,1,0,4,1,2,1,2,1,0,2,0,0,1,1,1,2,1,0,0,0,3,4,36.03,-96.1483,218.3783454,15.49033356,13.18400002,34.56738281,904.2057495,34.04000092,-4.099999905,38.13999939,20.0359993,3.973333359,26.38666725,3.973333359,982,135,35,35.03780365,334,138,252,138,SPL3,SPL
4,3,2,1,1,3,4,3,3,1,4,2,3,3,2,4,1,0,0,1,1,2,3,1,0,4,1,2,1,2,1,0,2,0,0,1,1,1,2,1,0,0,0,3,4,35.7967,-96.5194,277.8305426,15.56766701,13.19333363,34.74489975,896.5376587,33.97999954,-3.992000103,37.97200012,20.17066765,4.116000175,26.35000038,4.116000175,935,139,32,37.77000427,327,128,244,128,SPL3,SPL
2,3,3,1,3,3,2,3,1,0,2,2,2,2,2,3,3,4,3,2,3,3,3,1,2,2,1,1,0,2,1,1,2,1,0,2,2,1,1,1,2,1,1,2,1,34.6028,-97.6683,327.00001,16.26166725,13.24266624,35.5297966,873.3560791,34.51200104,-2.75999999,37.27199936,20.57066727,5.200666904,26.79199982,5.200666904,882,135,33,41.50826645,318,122,218,122,SPL3,SPL
2,0,0,0,0,3,3,1,1,1,3,2,1,1,2,0,3,0,0,0,1,1,1,0,3,2,1,2,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,36.8067,-96.0389,259.7902241,14.78750038,13.03833294,33.46251297,937.1365356,33.74399948,-5.21999979,38.9640007,19.65600014,2.760666847,26.05066681,2.760666847,1012,126,36,33.90652847,344,135,273,135,SPL1,SPL
1,1,2,2,2,4,1,1,1,1,1,1,1,2,2,1,3,0,0,1,3,1,1,0,3,1,0,1,1,4,1,1,4,1,0,1,1,1,1,1,1,1,1,1,1,35.6217,-96.0617,208.5586241,15.7298336,13.18099976,35.06331253,880.8646851,34.09600067,-3.496000051,37.59199905,20.10866547,4.47266674,26.30866623,4.47266674,1052,143,40,34.17238617,359,155,252,155,SPL1,SPL
1,0,0,0,0,2,1,1,0,1,2,3,3,2,2,0,5,0,0,0,1,1,1,0,4,2,1,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,36.135,-97.1917,286.4516617,15.25116634,12.9416666,33.46175003,931.4411011,34.22800064,-4.447999954,38.6760025,19.98799896,3.411333323,26.49399948,3.411333323,914,133,29,39.02908707,329,114,251,114,SPL1,SPL
1,0,0,0,0,1,1,1,3,0,3,2,2,4,2,3,1,0,0,1,0,1,1,0,1,2,1,3,0,1,0,0,1,0,0,1,2,0,0,0,0,0,0,1,1,36.1467,-97.0633,279.00001,15.43733311,13.0126667,33.54471588,934.6574097,34.39200211,-4.400000095,38.79200363,20.24799919,3.585333347,26.75,3.585333347,918,132,29,39.15868759,327,112,255,112,SPL1,SPL
1,0,0,0,0,2,1,1,0,1,2,3,3,2,2,0,5,0,0,0,1,1,1,0,4,2,1,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,36.18,-97.1783,291.00001,15.31416702,12.94033337,33.55199432,929.3481445,34.2840004,-4.28399992,38.56800079,20.05266762,3.539333344,26.57866669,3.539333344,912,132,29,38.93741989,328,114,252,114,SPL1,SPL
2,0,0,0,0,3,3,1,1,1,3,2,1,1,2,0,3,0,0,0,1,1,1,0,3,2,1,2,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,36.2517,-97.335,327.505613,15.19250011,12.90166664,33.13557053,945.0339355,34.48400116,-4.452000141,38.93600082,19.96199989,3.296666622,26.68800163,3.296666622,904,131,28,39.41362762,327,112,259,112,SPL1,SPL
2,3,1,1,1,1,2,5,2,0,2,1,1,2,2,1,1,0,0,2,2,2,2,2,1,2,2,1,1,3,2,1,3,1,1,4,3,1,1,1,1,1,1,3,3,33.9817,-95.2633,117.9468807,16.72516632,13.22833347,36.76579666,832.7528687,34.29999924,-1.680000067,35.97999954,16.39733315,6.195999622,26.76333427,6.195999622,1197,152,59,24.70039368,367,236,255,236,CPL3,CPL
1,0,0,1,0,3,1,1,4,0,2,1,2,1,1,0,5,1,3,4,2,1,1,0,0,2,2,2,0,2,1,0,2,0,0,1,4,0,0,0,0,0,0,1,0,35.82,-97.44,289.1615036,15.61166668,12.9800005,33.84439087,918.3591919,34.47200012,-3.880000114,38.35200119,20.31866646,3.984666586,26.71866608,3.984666586,903,135,31,38.30979919,327,124,237,124,SPL1,SPL
3,4,2,2,2,2,3,4,5,1,3,3,3,3,3,1,3,1,1,2,1,3,3,1,1,3,4,2,1,3,2,1,3,2,1,1,3,1,2,1,1,1,1,4,4,36.3233,-95.58,182.2688181,15.22550011,12.73099995,33.39015961,920.1983032,33.72399902,-4.404000282,38.12799835,19.9260006,3.485333204,26.30333328,3.485333204,1090,133,44,30.54594612,357,162,279,162,TPL1,TPL
1,0,3,3,3,4,1,1,2,1,1,3,2,3,2,2,1,0,1,2,4,3,3,0,1,1,1,1,1,1,3,1,1,1,3,1,1,0,0,0,0,0,0,0,0,34.9617,-96.7017,270.0034391,16.06116676,12.99100018,35.22123337,867.9783325,33.97999954,-2.904000044,36.88399887,20.3920002,5.026000023,26.50733376,5.026000023,1011,138,41,34.77988434,346,148,242,148,SPL1,SPL
2,1,2,2,2,3,2,1,0,1,2,2,2,2,2,1,3,0,0,1,3,2,2,0,3,2,0,1,1,4,1,1,4,1,0,0,1,1,1,1,1,1,1,0,0,35.535,-96.3194,234.5121179,15.67850018,12.96899986,34.58031082,886.758606,33.98799896,-3.516000032,37.5039978,20.17066574,4.333333015,26.31866646,4.333333015,1000,142,36,35.90336609,346,143,244,143,SPL1,SPL
4,4,4,4,1,3,4,1,3,1,3,3,3,3,2,0,5,0,1,4,3,2,1,0,1,3,2,1,0,0,1,1,0,1,0,1,3,0,5,5,5,2,4,2,2,34.88334,-99.3,457.5906651,15.77750015,14.1050005,35.87232971,916.7062988,35.37200165,-3.947999954,39.31999969,20.43000031,4.268666744,26.95933342,4.268666744,700,117,22,50.64514923,270,76,219,76,SPL3,SPL
3,4,3,3,4,2,2,1,5,2,5,4,5,3,4,1,5,3,4,1,2,5,2,1,0,3,4,2,1,1,2,0,1,1,0,1,5,1,1,1,2,1,2,5,1,35.43333,-97.00278,340.7639937,15.67933273,12.67733383,34.08618546,890.8040161,33.77199936,-3.420000076,37.19200134,20.23199844,4.383333206,26.43266678,4.383333206,959,140,31,39.47115707,338,128,238,128,SPL5,SPL
3,4,3,3,4,2,2,1,5,2,5,4,5,3,4,1,5,3,4,1,2,5,2,1,0,3,4,2,1,1,2,0,1,1,0,1,5,1,1,1,2,1,2,5,1,35.16667,-98.45,409.4614324,15.42700005,13.57733345,34.99673462,916.1403198,34.54800034,-4.248000145,38.79600143,20.1079998,3.833999872,26.48533249,3.833999872,769,132,27,48.4618988,302,90,218,90,SPL5,SPL
1,3,2,2,1,2,1,1,1,0,2,1,1,1,2,1,3,0,2,4,3,2,2,0,4,1,1,2,0,2,0,1,2,1,0,1,2,1,1,2,0,0,0,1,0,35.55,-99.18333,504.4575203,14.97666645,14.36866665,35.97202682,930.3376465,34.97200012,-4.972000122,39.94400024,19.55333328,3.322666645,26.32999992,3.322666645,673,112,17,49.89393616,261,68,212,68,SPL1,SPL
1,1,0,0,0,2,1,2,4,0,2,4,3,2,2,1,4,1,3,3,2,1,1,0,1,4,1,4,0,1,1,0,1,0,0,1,2,1,1,1,1,1,1,1,0,35.2125,-97.21528,310.5676826,15.60083294,12.67766666,34.23805237,881.593811,33.7120018,-3.315999985,37.02799988,20.01199913,4.355999947,26.18266678,4.355999947,938,137,35,38.4036026,331,128,236,128,SPL1,SPL
